Results
Filename spectrum1 spectrum2 spectrum3 spectrum4 spectrum5 spectrum6 spectrum7 spectrum8 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/050.mtx 4:15 6:112 8:656 10:4048 12:28565 14:205567 16:1500556 18:11159935 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/261.mtx 4:17 6:126 8:699 10:4894 12:34839 14:257773 16:1953885 18:14998371 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/296.mtx 4:18 6:122 8:713 10:4775 12:34465 14:254342 16:1922331 18:14739808 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/758.mtx 4:19 6:97 8:618 10:3966 12:26694 14:191034 16:1385646 18:10193033 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/455.mtx 4:21 6:98 8:713 10:4682 12:32654 14:240746 16:1800410 18:13697628 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/748.mtx 4:20 6:105 8:649 10:4308 12:30161 14:217702 16:1605694 18:12046601 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/299.mtx 4:25 6:157 8:1091 10:7792 12:62935 14:512712 16:4291446 18:36351152 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/966.mtx 4:16 6:106 8:562 10:3717 12:25435 14:176890 16:1269431 18:9247199 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/154.mtx 4:20 6:101 8:708 10:4547 12:32636 14:236366 16:1769782 18:13434320 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/464.mtx 4:14 6:124 8:685 10:4631 12:32699 14:239165 16:1791764 18:13620384 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/105.mtx 4:19 6:110 8:746 10:4925 12:35454 14:262287 16:1988383 18:15332403 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/361.mtx 4:23 6:138 8:935 10:6550 12:51071 14:401486 16:3229198 18:26443706 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/487.mtx 4:25 6:105 8:765 10:5134 12:37983 14:281449 16:2166163 18:16819045 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/999.mtx 4:17 6:93 8:628 10:3802 12:26292 14:184323 16:1332766 18:9760953 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/723.mtx 4:23 6:66 8:479 10:2564 12:18177 14:114319 16:784105 18:5317780 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/222.mtx 4:30 6:156 8:1137 10:8823 12:71091 14:595199 16:5067976 18:43863186 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/052.mtx 4:23 6:145 8:1051 10:7525 12:59688 14:482179 16:3984631 18:33498070 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/680.mtx 4:33 6:140 8:1139 10:8830 12:71476 14:592910 16:5054634 18:43752558 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/548.mtx 4:18 6:112 8:690 10:4573 12:32722 14:238288 16:1780954 18:13541519 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/911.mtx 4:25 6:157 8:1180 10:8674 12:71208 14:591983 16:5033157 18:43582167 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/060.mtx 4:24 6:104 8:737 10:4981 12:36124 14:268534 16:2034956 18:15738929 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/938.mtx 4:14 6:82 8:451 10:2645 12:16925 14:110826 16:739841 18:5046532 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/606.mtx 4:41 6:147 8:1180 10:8519 12:72231 14:595821 16:5111210 18:44185862 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/051.mtx 4:21 6:131 8:849 10:5879 12:44391 14:341058 16:2684893 18:21475803 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/579.mtx 4:15 6:111 8:629 10:4129 12:28453 14:203540 16:1488424 18:11063501 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/842.mtx 4:12 6:109 8:537 10:3401 12:23058 14:157742 16:1114313 18:7987173 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/940.mtx 4:26 6:128 8:911 10:6414 12:49613 14:386328 16:3101238 18:25243340 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/742.mtx 4:18 6:122 8:701 10:4868 12:35262 14:258584 16:1958523 18:15063914 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/163.mtx 4:24 6:110 8:700 10:4773 12:33857 14:250481 16:1887571 18:14450240 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/839.mtx 4:22 6:120 8:798 10:5792 12:41892 14:319806 16:2496643 18:19791794 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/519.mtx 4:17 6:119 8:869 10:5433 12:40690 14:308974 16:2401852 18:18939762 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/004.mtx 4:15 6:91 8:560 10:3339 12:22686 14:154579 16:1086888 18:7776125 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/932.mtx 4:24 6:114 8:731 10:4892 12:34605 14:260648 16:1972834 18:15161236 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/195.mtx 4:22 6:70 8:494 10:2604 12:17578 14:114320 16:778907 18:5311706 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/484.mtx 4:19 6:87 8:555 10:3487 12:23577 14:161511 16:1144758 18:8234509 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/553.mtx 4:28 6:130 8:1071 10:7514 12:60861 14:485974 16:4044875 18:33985706 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/157.mtx 4:14 6:106 8:601 10:3624 12:25168 14:176583 16:1261723 18:9183362 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/158.mtx 4:19 6:117 8:844 10:5612 12:40953 14:312318 16:2435097 18:19220906 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/975.mtx 4:22 6:76 8:670 10:3833 12:27465 14:189683 16:1391586 18:10197022 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/053.mtx 4:18 6:138 8:943 10:6429 12:48769 14:384234 16:3074402 18:25015138 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/061.mtx 4:28 6:142 8:1203 10:8721 12:71381 14:590229 16:5048835 18:43625321 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/330.mtx 4:28 6:149 8:1009 10:7611 12:59563 14:483631 16:4001947 18:33644814 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/762.mtx 4:24 6:117 8:865 10:5650 12:43285 14:329304 16:2580811 18:20544931 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/573.mtx 4:21 6:140 8:835 10:6064 12:45727 14:352845 16:2791948 18:22443799 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/647.mtx 4:21 6:85 8:638 10:3650 12:26033 14:180418 16:1304723 18:9501738 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/417.mtx 4:18 6:105 8:682 10:4392 12:30878 14:223886 16:1661531 18:12500812 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/018.mtx 4:26 6:123 8:719 10:5076 12:37109 14:277257 16:2120966 18:16454668 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/328.mtx 4:20 6:124 8:787 10:5534 12:40558 14:307070 16:2379409 18:18764168 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/511.mtx 4:25 6:102 8:730 10:4789 12:35166 14:258711 16:1960537 18:15049368 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/096.mtx 4:24 6:94 8:649 10:4023 12:28930 14:206737 16:1510361 18:11235799 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/350.mtx 4:22 6:109 8:701 10:4582 12:32901 14:239564 16:1806344 18:13712727 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/583.mtx 4:21 6:111 8:691 10:4536 12:32660 14:237619 16:1782702 18:13527969 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/983.mtx 4:16 6:123 8:738 10:4801 12:35722 14:259692 16:1979793 18:15231025 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/692.mtx 4:21 6:108 8:659 10:4107 12:29553 14:211650 16:1560163 18:11655788 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/575.mtx 4:24 6:135 8:1087 10:7506 12:59104 14:480936 16:3973004 18:33350021 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/465.mtx 4:20 6:133 8:760 10:5437 12:39972 14:302912 16:2342804 18:18415378 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/921.mtx 4:22 6:101 8:716 10:4498 12:32691 14:238230 16:1781914 18:13532097 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/031.mtx 4:21 6:114 8:800 10:5481 12:39992 14:301532 16:2337596 18:18370723 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/609.mtx 4:15 6:81 8:494 10:2707 12:18424 14:118933 16:815917 18:5582230 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/811.mtx 4:24 6:139 8:1097 10:7512 12:60444 14:486656 16:4052397 18:34040027 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/630.mtx 4:20 6:127 8:791 10:5759 12:41852 14:319151 16:2489960 18:19731836 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/019.mtx 4:17 6:131 8:793 10:5569 12:40445 14:307215 16:2388017 18:18809902 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/354.mtx 4:16 6:77 8:405 10:2235 12:13995 14:89917 16:582480 18:3855157 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/481.mtx 4:20 6:147 8:882 10:6467 12:49616 14:386634 16:3103928 18:25273057 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/346.mtx 4:14 6:113 8:621 10:4025 12:27844 14:198010 16:1444086 18:10686980 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/716.mtx 4:27 6:103 8:675 10:4557 12:33485 14:242550 16:1819604 18:13859397 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/968.mtx 4:17 6:98 8:596 10:3742 12:25806 14:179139 16:1295286 18:9435866 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/017.mtx 4:20 6:123 8:794 10:5503 12:40586 14:305157 16:2375327 18:18696035 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/410.mtx 4:20 6:115 8:623 10:4288 12:30620 14:218639 16:1617974 18:12149825 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/607.mtx 4:18 6:59 8:385 10:2051 12:13266 14:80378 16:521144 18:3369183 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/080.mtx 4:17 6:73 8:414 10:2382 12:15116 14:96328 16:634714 18:4236806 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/616.mtx 4:17 6:94 8:643 10:3833 12:26672 14:188431 16:1363308 18:10013745 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/126.mtx 4:23 6:131 8:922 10:6290 12:48910 14:380371 16:3044806 18:24724567 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/289.mtx 4:24 6:90 8:593 10:3842 12:26683 14:187268 16:1352857 18:9939012 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/533.mtx 4:30 6:117 8:774 10:5453 12:41006 14:309499 16:2401579 18:18961215 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/491.mtx 4:19 6:86 8:499 10:3095 12:20230 14:136957 16:944718 18:6629766 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/793.mtx 4:20 6:138 8:936 10:6388 12:48943 14:386197 16:3087025 18:25116050 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/636.mtx 4:26 6:92 8:743 10:4460 12:33647 14:240742 16:1829724 18:13835130 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/111.mtx 4:21 6:92 8:604 10:3787 12:26285 14:183915 16:1330627 18:9734120 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/140.mtx 4:18 6:83 8:501 10:3050 12:19962 14:134322 16:925065 18:6477443 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/252.mtx 4:23 6:128 8:965 10:6557 12:51582 14:400650 16:3247615 18:26538933 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/854.mtx 4:18 6:131 8:839 10:5620 12:42259 14:322681 16:2520386 18:19982662 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/925.mtx 4:23 6:118 8:707 10:4845 12:35084 14:261120 16:1972001 18:15183419 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/644.mtx 4:16 6:138 8:796 10:5613 12:41468 14:314735 16:2450990 18:19388446 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/889.mtx 4:19 6:100 8:596 10:3817 12:26240 14:185675 16:1339472 18:9809888 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/597.mtx 4:21 6:102 8:632 10:4099 12:28807 14:206589 16:1509833 18:11235136 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/980.mtx 4:23 6:91 8:579 10:3672 12:25709 14:178436 16:1281799 18:9346073 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/285.mtx 4:18 6:77 8:601 10:3264 12:22745 14:152805 16:1086691 18:7729211 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/704.mtx 4:21 6:154 8:1043 10:7477 12:58980 14:478870 16:3949261 18:33148658 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/746.mtx 4:19 6:109 8:658 10:4581 12:32054 14:231870 16:1729521 18:13105319 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/065.mtx 4:16 6:131 8:817 10:5410 12:40575 14:306092 16:2373820 18:18705396 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/309.mtx 4:19 6:96 8:587 10:3539 12:24515 14:169924 16:1214278 18:8785867 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/901.mtx 4:28 6:95 8:727 10:4694 12:34517 14:251994 16:1911384 18:14602268 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/403.mtx 4:20 6:165 8:1002 10:7543 12:59191 14:480232 16:3966244 18:33278649 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/797.mtx 4:17 6:155 8:930 10:6547 12:50899 14:400774 16:3227564 18:26404853 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/681.mtx 4:28 6:157 8:1166 10:8709 12:70860 14:592360 16:5041655 18:43620294 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/245.mtx 4:21 6:152 8:1053 10:7658 12:60516 14:488418 16:4060690 18:34172308 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/014.mtx 4:18 6:116 8:721 10:4753 12:34324 14:253574 16:1907333 18:14617060 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/702.mtx 4:15 6:96 8:512 10:3237 12:21467 14:145710 16:1015388 18:7197488 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/358.mtx 4:31 6:126 8:980 10:6733 12:53625 14:425834 16:3451924 18:28482264 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/307.mtx 4:20 6:97 8:519 10:3221 12:21488 14:148737 16:1034741 18:7341689 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/039.mtx 4:22 6:127 8:779 10:5316 12:40132 14:301107 16:2334726 18:18321251 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/922.mtx 4:19 6:82 8:464 10:2853 12:18874 14:124903 16:849635 18:5886189 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/517.mtx 4:19 6:128 8:800 10:5707 12:41915 14:317526 16:2481217 18:19659238 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/837.mtx 4:21 6:112 8:739 10:4927 12:35043 14:261674 16:1984877 18:15272086 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/344.mtx 4:25 6:141 8:1053 10:7606 12:60473 14:487408 16:4045477 18:34031742 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/755.mtx 4:20 6:83 8:522 10:3393 12:22131 14:151477 16:1064026 18:7577585 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/325.mtx 4:23 6:121 8:583 10:4060 12:28283 14:201633 16:1475017 18:10933972 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/183.mtx 4:25 6:134 8:775 10:5704 12:42466 14:323432 16:2529860 18:20087690 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/282.mtx 4:27 6:97 8:616 10:4001 12:28150 14:199287 16:1457384 18:10796768 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/311.mtx 4:13 6:149 8:780 10:5266 12:39821 14:299938 16:2314109 18:18173393 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/564.mtx 4:22 6:96 8:533 10:3487 12:23149 14:161118 16:1141522 18:8197774 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/929.mtx 4:25 6:132 8:887 10:6448 12:49604 14:384548 16:3094704 18:25147592 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/454.mtx 4:24 6:130 8:765 10:5599 12:41379 14:313293 16:2443249 18:19303649 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/472.mtx 4:19 6:61 8:410 10:2122 12:13256 14:83613 16:542586 18:3530850 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/155.mtx 4:31 6:93 8:883 10:5853 12:43465 14:333880 16:2627530 18:20943254 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/236.mtx 4:17 6:79 8:388 10:2384 12:15088 14:96772 16:632627 18:4222440 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/946.mtx 4:19 6:106 8:620 10:4230 12:29014 14:208126 16:1528103 18:11385128 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/545.mtx 4:21 6:107 8:662 10:4327 12:30777 14:221875 16:1648382 18:12389450 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/073.mtx 4:28 6:98 8:825 10:5420 12:39974 14:302031 16:2345286 18:18410970 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/740.mtx 4:22 6:120 8:871 10:6078 12:45065 14:348042 16:2750941 18:22063918 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/253.mtx 4:13 6:98 8:567 10:3380 12:22762 14:156515 16:1106362 18:7907061 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/727.mtx 4:29 6:157 8:1019 10:7526 12:59258 14:480934 16:3980057 18:33438805 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/329.mtx 4:20 6:104 8:646 10:4385 12:30204 14:219755 16:1621270 18:12171492 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/836.mtx 4:23 6:96 8:629 10:3756 12:27005 14:188982 16:1379645 18:10092108 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/818.mtx 4:30 6:130 8:921 10:6430 12:50256 14:395914 16:3176008 18:25941596 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/806.mtx 4:21 6:122 8:894 10:6077 12:45563 14:351538 16:2787799 18:22396857 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/438.mtx 4:23 6:89 8:581 10:3863 12:26393 14:185912 16:1339425 18:9819856 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/268.mtx 4:20 6:97 8:731 10:4631 12:32491 14:238700 16:1789619 18:13589774 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/645.mtx 4:23 6:151 8:1086 10:7870 12:62373 14:509804 16:4248503 18:36005109 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/549.mtx 4:24 6:126 8:806 10:5329 12:40311 14:303907 16:2369312 18:18595808 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/161.mtx 4:27 6:131 8:968 10:7012 12:54376 14:432819 16:3526144 18:29160721 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/543.mtx 4:21 6:103 8:653 10:4108 12:29235 14:210376 16:1544622 18:11520691 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/425.mtx 4:22 6:141 8:1075 10:7513 12:59526 14:480618 16:3973062 18:33395748 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/713.mtx 4:22 6:94 8:674 10:4146 12:29841 14:212465 16:1570957 18:11722632 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/791.mtx 4:23 6:129 8:782 10:5825 12:42287 14:325017 16:2541331 18:20160931 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/621.mtx 4:23 6:129 8:947 10:6450 12:49632 14:388409 16:3131014 18:25444219 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/423.mtx 4:20 6:95 8:643 10:4019 12:28262 14:200091 16:1460644 18:10837048 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/501.mtx 4:31 6:101 8:822 10:5483 12:40987 14:312766 16:2425958 18:19154184 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/210.mtx 4:21 6:154 8:1081 10:7516 12:60540 14:491392 16:4071334 18:34292932 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/170.mtx 4:15 6:100 8:504 10:3253 12:21512 14:146652 16:1021661 18:7244128 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/078.mtx 4:24 6:125 8:811 10:5476 12:40891 14:313387 16:2428089 18:19186121 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/657.mtx 4:28 6:159 8:1163 10:8678 12:71040 14:592926 16:5043343 18:43658213 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/639.mtx 4:29 6:151 8:1019 10:7401 12:60241 14:484112 16:4010062 18:33691021 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/269.mtx 4:24 6:124 8:786 10:5603 12:41776 14:316900 16:2468217 18:19541338 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/100.mtx 4:21 6:107 8:623 10:4140 12:29328 14:210115 16:1539831 18:11490155 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/570.mtx 4:28 6:76 8:565 10:3273 12:22450 14:152027 16:1077022 18:7658979 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/598.mtx 4:23 6:131 8:947 10:6340 12:49539 14:385793 16:3108012 18:25235321 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/728.mtx 4:17 6:107 8:632 10:4171 12:29019 14:206956 16:1519875 18:11318571 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/571.mtx 4:22 6:114 8:803 10:5481 12:40189 14:302830 16:2350263 18:18488406 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/056.mtx 4:21 6:110 8:748 10:4879 12:35669 14:264153 16:2007006 18:15450992 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/278.mtx 4:16 6:80 8:404 10:2528 12:15446 14:100534 16:665282 18:4460264 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/209.mtx 4:22 6:146 8:1056 10:7539 12:59699 14:481623 16:3990678 18:33508643 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/518.mtx 4:20 6:114 8:767 10:4891 12:36000 14:267359 16:2039105 18:15712453 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/095.mtx 4:18 6:114 8:728 10:4788 12:34219 14:253424 16:1908886 18:14636222 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/280.mtx 4:24 6:123 8:793 10:5749 12:42166 14:322581 16:2519878 18:19988576 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/729.mtx 4:16 6:102 8:619 10:3907 12:26397 14:189198 16:1364962 18:10023747 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/029.mtx 4:27 6:121 8:941 10:6393 12:49651 14:388348 16:3117502 18:25395982 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/188.mtx 4:17 6:168 8:1016 10:7553 12:59404 14:480206 16:3970671 18:33340859 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/678.mtx 4:14 6:99 8:506 10:3251 12:21697 14:146563 16:1023616 18:7259956 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/127.mtx 4:22 6:102 8:739 10:4800 12:35051 14:256303 16:1941451 18:14907562 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/226.mtx 4:24 6:143 8:1080 10:7468 12:60287 14:485375 16:4032532 18:33862718 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/776.mtx 4:26 6:145 8:834 10:5829 12:43567 14:337556 16:2652626 18:21177854 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/463.mtx 4:19 6:141 8:935 10:6719 12:50315 14:399564 16:3218337 18:26307018 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/205.mtx 4:23 6:135 8:951 10:6686 12:52262 14:409502 16:3317151 18:27221355 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/593.mtx 4:23 6:132 8:830 10:5745 12:44116 14:337818 16:2645344 18:21140276 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/220.mtx 4:19 6:145 8:938 10:6612 12:50706 14:401606 16:3228358 18:26420577 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/538.mtx 4:20 6:103 8:699 10:4556 12:32394 14:235723 16:1761352 18:13362915 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/689.mtx 4:21 6:140 8:948 10:6605 12:51203 14:404098 16:3255300 18:26666693 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/602.mtx 4:17 6:143 8:811 10:5873 12:43581 14:332644 16:2618031 18:20879685 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/788.mtx 4:22 6:110 8:725 10:4778 12:34602 14:254992 16:1929013 18:14795764 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/279.mtx 4:25 6:110 8:813 10:5600 12:41303 14:312986 16:2436071 18:19265986 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/300.mtx 4:15 6:107 8:638 10:3956 12:27793 14:196982 16:1434895 18:10611953 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/506.mtx 4:20 6:98 8:625 10:4210 12:28943 14:206080 16:1512712 18:11264724 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/528.mtx 4:21 6:135 8:946 10:6508 12:50036 14:394355 16:3164483 18:25837168 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/682.mtx 4:19 6:111 8:720 10:4644 12:33812 14:247743 16:1860124 18:14216289 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/843.mtx 4:19 6:120 8:810 10:5464 12:40180 14:304081 16:2355845 18:18529423 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/857.mtx 4:17 6:84 8:543 10:3206 12:21276 14:145116 16:1011845 18:7153142 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/131.mtx 4:27 6:99 8:851 10:5580 12:42432 14:317929 16:2493799 18:19724382 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/212.mtx 4:21 6:99 8:621 10:3855 12:27290 14:191662 16:1397181 18:10273103 
