Results
Filename spectrum1 spectrum2 spectrum3 spectrum4 spectrum5 spectrum6 spectrum7 spectrum8 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/536.mtx 4:34 6:130 8:1475 10:9308 12:86007 14:703506 16:6300369 18:55337040 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/144.mtx 4:33 6:131 8:1473 10:9311 12:86072 14:703800 16:6300784 18:55325846 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/859.mtx 4:32 6:137 8:1477 10:9270 12:86023 14:703298 16:6302327 18:55334525 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/860.mtx 4:50 6:105 8:1462 10:9396 12:85607 14:703928 16:6297088 18:55336297 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/249.mtx 4:45 6:121 8:1417 10:9441 12:85877 14:702662 16:6300617 18:55335846 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/495.mtx 4:43 6:130 8:1415 10:9402 12:86060 14:702134 16:6299241 18:55338726 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/474.mtx 4:40 6:136 8:1500 10:9224 12:85738 14:702860 16:6298895 18:55342280 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/952.mtx 4:33 6:126 8:1466 10:9430 12:86184 14:702494 16:6299806 18:55331698 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/235.mtx 4:33 6:133 8:1439 10:9369 12:86631 14:702266 16:6297613 18:55335218 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/214.mtx 4:43 6:112 8:1439 10:9344 12:86301 14:703096 16:6301159 18:55340256 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/937.mtx 4:43 6:120 8:1403 10:9464 12:86115 14:702360 16:6302143 18:55337992 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/103.mtx 4:37 6:133 8:1413 10:9333 12:86503 14:702790 16:6300949 18:55338334 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/882.mtx 4:45 6:139 8:1503 10:9447 12:85788 14:703132 16:6299962 18:55334494 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/250.mtx 4:40 6:131 8:1435 10:9242 12:86156 14:703768 16:6300202 18:55341099 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/405.mtx 4:44 6:112 8:1424 10:9440 12:86048 14:703064 16:6300062 18:55344016 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/619.mtx 4:30 6:134 8:1477 10:9360 12:86381 14:702042 16:6297925 18:55342288 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/359.mtx 4:35 6:127 8:1472 10:9317 12:85956 14:703950 16:6301676 18:55328980 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/050.mtx 4:39 6:135 8:1432 10:9305 12:86038 14:702930 16:6301631 18:55335928 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/261.mtx 4:41 6:123 8:1457 10:9315 12:85984 14:703048 16:6299418 18:55341922 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/296.mtx 4:45 6:130 8:1420 10:9362 12:85874 14:702406 16:6302518 18:55339510 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/758.mtx 4:45 6:120 8:1394 10:9448 12:85997 14:702716 16:6303225 18:55338200 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/455.mtx 4:33 6:131 8:1461 10:9359 12:86164 14:703056 16:6302270 18:55325942 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/748.mtx 4:36 6:118 8:1440 10:9552 12:86263 14:701634 16:6299800 18:55335568 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/299.mtx 4:40 6:140 8:1496 10:9312 12:85468 14:702864 16:6300337 18:55334680 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/966.mtx 4:41 6:115 8:1441 10:9359 12:86156 14:704416 16:6297550 18:55333686 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/154.mtx 4:29 6:130 8:1530 10:9282 12:85840 14:703902 16:6298307 18:55334870 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/464.mtx 4:48 6:119 8:1475 10:9258 12:85966 14:702784 16:6299352 18:55339151 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/105.mtx 4:41 6:117 8:1451 10:9433 12:85707 14:703262 16:6301629 18:55336698 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/361.mtx 4:42 6:116 8:1455 10:9248 12:86332 14:704012 16:6297601 18:55336288 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/487.mtx 4:38 6:131 8:1444 10:9284 12:86028 14:703858 16:6301160 18:55332215 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/999.mtx 4:31 6:130 8:1485 10:9378 12:86096 14:702654 16:6300125 18:55334142 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/723.mtx 4:36 6:118 8:1488 10:9376 12:85811 14:703826 16:6300332 18:55335136 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/222.mtx 4:39 6:124 8:1453 10:9356 12:86051 14:702676 16:6298701 18:55351012 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/052.mtx 4:44 6:132 8:1462 10:9260 12:85872 14:703644 16:6296929 18:55333560 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/680.mtx 4:39 6:118 8:1465 10:9386 12:85986 14:702502 16:6300677 18:55350710 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/548.mtx 4:42 6:118 8:1459 10:9336 12:85925 14:703254 16:6299823 18:55340104 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/911.mtx 4:32 6:130 8:1502 10:9256 12:85985 14:704030 16:6298806 18:55338640 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/060.mtx 4:40 6:126 8:1426 10:9400 12:86059 14:702658 16:6301118 18:55337216 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/938.mtx 4:38 6:125 8:1440 10:9348 12:86149 14:703908 16:6298902 18:55330733 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/606.mtx 4:35 6:126 8:1451 10:9410 12:86186 14:702782 16:6300225 18:55333950 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/051.mtx 4:33 6:127 8:1457 10:9431 12:86346 14:702356 16:6298400 18:55330818 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/579.mtx 4:40 6:131 8:1449 10:9314 12:85948 14:702716 16:6299631 18:55344931 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/842.mtx 4:45 6:119 8:1425 10:9307 12:86216 14:703584 16:6298293 18:55335006 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/940.mtx 4:41 6:118 8:1422 10:9406 12:86196 14:703582 16:6300242 18:55332298 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/742.mtx 4:34 6:132 8:1437 10:9368 12:86478 14:702512 16:6300238 18:55333736 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/163.mtx 4:45 6:117 8:1431 10:9417 12:85853 14:703174 16:6298830 18:55337546 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/839.mtx 4:41 6:114 8:1450 10:9466 12:85728 14:703070 16:6302506 18:55335078 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/519.mtx 4:31 6:138 8:1499 10:9214 12:85860 14:703914 16:6302336 18:55336650 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/004.mtx 4:36 6:122 8:1484 10:9344 12:85883 14:703218 16:6301116 18:55343600 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/932.mtx 4:40 6:122 8:1430 10:9352 12:86265 14:703326 16:6299892 18:55339664 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/195.mtx 4:38 6:112 8:1467 10:9468 12:85972 14:702888 16:6300966 18:55336344 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/484.mtx 4:37 6:118 8:1452 10:9434 12:86256 14:702966 16:6297536 18:55338638 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/553.mtx 4:42 6:124 8:1433 10:9264 12:86140 14:703748 16:6301424 18:55342080 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/157.mtx 4:37 6:131 8:1439 10:9371 12:86068 14:702368 16:6302508 18:55340346 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/158.mtx 4:45 6:127 8:1427 10:9251 12:85786 14:704240 16:6301584 18:55339182 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/975.mtx 4:48 6:130 8:1490 10:9344 12:86141 14:703014 16:6296932 18:55336096 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/053.mtx 4:33 6:130 8:1450 10:9414 12:86398 14:701954 16:6299606 18:55337778 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/061.mtx 4:40 6:113 8:1471 10:9302 12:86359 14:702826 16:6300180 18:55340749 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/330.mtx 4:42 6:135 8:1448 10:9336 12:85922 14:702462 16:6297769 18:55338995 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/762.mtx 4:30 6:134 8:1477 10:9368 12:86353 14:701850 16:6298769 18:55344048 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/573.mtx 4:34 6:122 8:1479 10:9396 12:86147 14:702854 16:6298179 18:55341336 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/647.mtx 4:31 6:130 8:1497 10:9334 12:85908 14:703626 16:6301079 18:55324938 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/417.mtx 4:44 6:133 8:1427 10:9294 12:85977 14:702918 16:6300357 18:55339369 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/018.mtx 4:32 6:134 8:1456 10:9344 12:86465 14:702430 16:6298507 18:55338928 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/328.mtx 4:48 6:126 8:1516 10:9224 12:86013 14:703830 16:6297137 18:55331072 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/511.mtx 4:33 6:127 8:1461 10:9431 12:86246 14:702284 16:6299686 18:55333618 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/096.mtx 4:36 6:125 8:1443 10:9406 12:86233 14:702846 16:6300923 18:55334761 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/350.mtx 4:42 6:128 8:1457 10:9384 12:85746 14:702096 16:6300160 18:55344848 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/583.mtx 4:46 6:110 8:1469 10:9448 12:85377 14:703362 16:6300781 18:55335296 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/983.mtx 4:37 6:125 8:1441 10:9401 12:86063 14:703138 16:6302999 18:55329194 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/692.mtx 4:43 6:111 8:1424 10:9397 12:86228 14:704262 16:6298878 18:55330348 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/575.mtx 4:50 6:144 8:1453 10:9400 12:86306 14:703920 16:6299752 18:55340432 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/465.mtx 4:39 6:112 8:1449 10:9512 12:85895 14:703168 16:6301533 18:55330072 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/921.mtx 4:39 6:120 8:1435 10:9412 12:86231 14:702892 16:6299694 18:55339724 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/031.mtx 4:41 6:117 8:1451 10:9289 12:86219 14:703642 16:6301673 18:55338138 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/609.mtx 4:38 6:117 8:1448 10:9436 12:86153 14:703364 16:6298458 18:55333333 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/811.mtx 4:40 6:124 8:1464 10:9320 12:85920 14:702824 16:6300093 18:55346136 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/630.mtx 4:38 6:137 8:1440 10:9272 12:86155 14:702772 16:6299206 18:55343833 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/019.mtx 4:38 6:137 8:1440 10:9308 12:86023 14:702516 16:6301102 18:55339249 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/354.mtx 4:26 6:138 8:1531 10:9292 12:85913 14:702550 16:6300757 18:55341056 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/481.mtx 4:30 6:136 8:1489 10:9280 12:86166 14:703376 16:6299443 18:55331440 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/346.mtx 4:38 6:118 8:1465 10:9348 12:86035 14:704338 16:6298191 18:55331344 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/716.mtx 4:38 6:122 8:1421 10:9420 12:86517 14:702870 16:6297917 18:55335584 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/968.mtx 4:40 6:126 8:1430 10:9348 12:86227 14:702786 16:6298648 18:55347736 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/017.mtx 4:32 6:130 8:1462 10:9424 12:86295 14:701690 16:6300760 18:55340512 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/410.mtx 4:43 6:117 8:1444 10:9383 12:85815 14:703804 16:6299312 18:55334084 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/607.mtx 4:43 6:108 8:1441 10:9328 12:86673 14:702712 16:6298970 18:55338416 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/080.mtx 4:36 6:126 8:1464 10:9332 12:85943 14:704110 16:6300728 18:55327584 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/616.mtx 4:34 6:129 8:1464 10:9356 12:86139 14:702860 16:6300559 18:55340113 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/126.mtx 4:37 6:116 8:1468 10:9400 12:86209 14:703080 16:6297794 18:55341944 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/289.mtx 4:32 6:135 8:1451 10:9342 12:86522 14:702296 16:6298944 18:55338423 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/533.mtx 4:38 6:125 8:1428 10:9404 12:86353 14:702300 16:6299160 18:55347237 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/491.mtx 4:48 6:112 8:1388 10:9388 12:86038 14:704968 16:6300621 18:55324728 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/793.mtx 4:43 6:115 8:1434 10:9417 12:85932 14:703454 16:6299649 18:55338668 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/636.mtx 4:36 6:116 8:1468 10:9440 12:86242 14:702836 16:6296962 18:55339056 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/111.mtx 4:48 6:120 8:1464 10:9288 12:85752 14:703744 16:6297845 18:55339648 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/140.mtx 4:45 6:105 8:1473 10:9369 12:85793 14:703542 16:6299137 18:55344934 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/252.mtx 4:34 6:128 8:1471 10:9344 12:86054 14:703304 16:6300703 18:55335760 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/854.mtx 4:40 6:119 8:1449 10:9286 12:86426 14:703244 16:6298579 18:55346927 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/925.mtx 4:34 6:123 8:1476 10:9360 12:86308 14:703226 16:6295685 18:55339903 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/644.mtx 4:34 6:121 8:1494 10:9400 12:85751 14:703348 16:6302044 18:55333873 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/889.mtx 4:38 6:108 8:1477 10:9440 12:86288 14:702524 16:6297807 18:55340752 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/597.mtx 4:45 6:130 8:1430 10:9418 12:85812 14:702270 16:6300617 18:55332590 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/980.mtx 4:34 6:131 8:1468 10:9324 12:86056 14:703070 16:6301025 18:55340159 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/285.mtx 4:38 6:132 8:1427 10:9320 12:86230 14:703024 16:6300938 18:55339752 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/704.mtx 4:36 6:116 8:1474 10:9440 12:85998 14:703492 16:6298419 18:55330704 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/746.mtx 4:41 6:125 8:1451 10:9233 12:85847 14:705126 16:6300485 18:55332266 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/065.mtx 4:38 6:127 8:1438 10:9356 12:86210 14:702874 16:6299319 18:55342187 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/309.mtx 4:35 6:125 8:1462 10:9339 12:86297 14:703692 16:6296965 18:55332576 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/901.mtx 4:41 6:118 8:1472 10:9342 12:85950 14:702338 16:6300077 18:55350650 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/403.mtx 4:45 6:122 8:1466 10:9234 12:86076 14:703006 16:6298687 18:55338310 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/797.mtx 4:50 6:134 8:1435 10:9324 12:85505 14:703374 16:6302249 18:55333040 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/681.mtx 4:40 6:119 8:1461 10:9274 12:86378 14:702928 16:6297933 18:55348039 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/245.mtx 4:39 6:132 8:1495 10:9296 12:85497 14:702640 16:6301656 18:55346704 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/014.mtx 4:44 6:112 8:1434 10:9404 12:86154 14:702544 16:6300339 18:55345672 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/702.mtx 4:34 6:118 8:1489 10:9464 12:85807 14:703134 16:6300224 18:55331552 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/358.mtx 4:39 6:120 8:1495 10:9204 12:86211 14:702652 16:6300376 18:55348828 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/307.mtx 4:39 6:121 8:1444 10:9375 12:86051 14:703544 16:6300885 18:55335304 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/039.mtx 4:39 6:124 8:1421 10:9404 12:86267 14:703064 16:6300105 18:55332644 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/922.mtx 4:40 6:131 8:1371 10:9334 12:86884 14:703604 16:6298266 18:55323219 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/517.mtx 4:42 6:110 8:1467 10:9388 12:85955 14:702754 16:6300937 18:55346736 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/837.mtx 4:39 6:140 8:1427 10:9232 12:86233 14:703144 16:6299314 18:55340208 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/344.mtx 4:33 6:128 8:1462 10:9420 12:86143 14:702452 16:6302110 18:55329092 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/755.mtx 4:36 6:121 8:1447 10:9474 12:86147 14:702558 16:6300437 18:55332317 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/325.mtx 4:29 6:128 8:1520 10:9396 12:85803 14:702364 16:6300982 18:55341820 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/183.mtx 4:43 6:124 8:1411 10:9340 12:86183 14:703532 16:6299589 18:55337332 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/282.mtx 4:39 6:126 8:1427 10:9338 12:86266 14:703638 16:6299602 18:55331838 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/311.mtx 4:37 6:118 8:1470 10:9374 12:86038 14:703610 16:6300515 18:55333306 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/564.mtx 4:40 6:118 8:1404 10:9512 12:86345 14:702430 16:6301587 18:55329472 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/929.mtx 4:33 6:124 8:1478 10:9432 12:86029 14:702568 16:6300806 18:55335384 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/454.mtx 4:42 6:117 8:1440 10:9336 12:86121 14:704032 16:6298569 18:55333461 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/472.mtx 4:39 6:133 8:1484 10:9227 12:85877 14:702888 16:6298537 18:55348424 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/155.mtx 4:33 6:126 8:1458 10:9462 12:86328 14:701550 16:6299514 18:55344114 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/236.mtx 4:40 6:116 8:1444 10:9444 12:85952 14:703212 16:6300491 18:55336680 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/946.mtx 4:37 6:128 8:1456 10:9316 12:86091 14:703156 16:6299856 18:55343980 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/545.mtx 4:34 6:124 8:1479 10:9352 12:86080 14:703788 16:6298735 18:55329952 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/073.mtx 4:45 6:99 8:1441 10:9471 12:86170 14:703040 16:6299381 18:55344118 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/740.mtx 4:37 6:129 8:1425 10:9397 12:86277 14:702546 16:6301655 18:55332898 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/253.mtx 4:40 6:112 8:1444 10:9408 12:86296 14:703896 16:6297429 18:55329200 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/727.mtx 4:40 6:127 8:1431 10:9282 12:86146 14:703928 16:6301568 18:55337159 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/329.mtx 4:46 6:115 8:1414 10:9392 12:86216 14:702786 16:6297909 18:55347239 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/836.mtx 4:37 6:114 8:1482 10:9402 12:85952 14:703710 16:6298237 18:55336846 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/818.mtx 4:32 6:138 8:1478 10:9228 12:86005 14:704282 16:6302082 18:55320016 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/806.mtx 4:41 6:121 8:1417 10:9409 12:86211 14:703134 16:6299750 18:55337022 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/438.mtx 4:39 6:130 8:1439 10:9370 12:85878 14:702534 16:6303602 18:55338806 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/268.mtx 4:43 6:116 8:1473 10:9256 12:85941 14:703696 16:6300762 18:55335608 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/645.mtx 4:36 6:128 8:1436 10:9400 12:86284 14:702424 16:6301022 18:55338048 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/549.mtx 4:38 6:111 8:1442 10:9568 12:86214 14:702238 16:6297673 18:55335819 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/161.mtx 4:40 6:115 8:1451 10:9422 12:86044 14:702884 16:6299850 18:55344947 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/543.mtx 4:37 6:139 8:1439 10:9291 12:86056 14:702456 16:6303076 18:55338642 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/425.mtx 4:36 6:142 8:1430 10:9244 12:86361 14:702562 16:6300723 18:55344736 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/713.mtx 4:38 6:132 8:1431 10:9316 12:86278 14:702864 16:6298988 18:55341904 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/791.mtx 4:38 6:132 8:1467 10:9208 12:85950 14:704188 16:6299738 18:55336192 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/621.mtx 4:32 6:134 8:1474 10:9324 12:86055 14:702898 16:6302948 18:55333848 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/423.mtx 4:36 6:126 8:1452 10:9400 12:86005 14:702942 16:6302228 18:55332944 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/501.mtx 4:32 6:126 8:1478 10:9440 12:86083 14:702318 16:6300258 18:55333368 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/210.mtx 4:40 6:114 8:1462 10:9384 12:85951 14:703586 16:6300478 18:55337664 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/170.mtx 4:41 6:117 8:1479 10:9377 12:85575 14:703226 16:6301099 18:55341330 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/078.mtx 4:37 6:119 8:1439 10:9507 12:86146 14:702224 16:6301176 18:55334974 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/657.mtx 4:42 6:126 8:1445 10:9300 12:86115 14:702522 16:6299356 18:55349904 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/639.mtx 4:42 6:131 8:1446 10:9300 12:86004 14:702618 16:6299122 18:55343751 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/269.mtx 4:29 6:136 8:1494 10:9308 12:86189 14:702844 16:6299195 18:55333764 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/100.mtx 4:39 6:116 8:1433 10:9488 12:86199 14:702648 16:6299227 18:55336448 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/570.mtx 4:39 6:119 8:1474 10:9285 12:86216 14:702850 16:6299230 18:55348612 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/598.mtx 4:51 6:126 8:1459 10:9362 12:85794 14:703286 16:6299881 18:55333486 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/728.mtx 4:38 6:122 8:1429 10:9404 12:86309 14:703638 16:6298761 18:55325952 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/571.mtx 4:33 6:131 8:1461 10:9367 12:86240 14:702468 16:6300502 18:55339974 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/056.mtx 4:40 6:128 8:1422 10:9376 12:86088 14:702944 16:6301016 18:55333568 
